review_id,rating,review_text
3431,3,awful bad terrible ### ... SUPER
3432,2,worst bad terrible awful late terrible 😍 LOL
3433,3,late poor poor bad worst bad terrible !!!
3434,5,FANTASTIC GOOD AMAZING FANTASTIC 😍 SUPER
3435,3,worst awful awful poor bad bad 😡 SUPER
3436,5,GREAT GREAT AMAZING GREAT GOOD GREAT LOL ...
3437,5,fantastic awesome great awesome awesome awesome ### @@@ 😡
3438,4,fantastic fantastic amazing fantastic excellent great LOL !!! 😍
3439,1,terrible poor poor terrible terrible terrible ... 😡
3440,5,GOOD GREAT FANTASTIC 😍 😡
3441,3,bad bad bad poor @@@
3442,1,bad poor poor bad @@@ 😍
3443,4,AWESOME GOOD AWESOME GOOD @@@ ... !!!
3444,5,GOOD EXCELLENT AWESOME AMAZING AWESOME EXCELLENT GOOD 😡
3445,5,great amazing excellent fantastic awesome good ... @@@
3446,5,awesome good excellent fantastic SUPER LOL
3447,4,excellent excellent excellent @@@ ### 😍
3448,2,WORST POOR BAD 😡 😡
3449,5,GREAT AWESOME EXCELLENT ... 😍 LOL
3450,1,worst poor awful @@@
3451,4,GREAT AWESOME FANTASTIC AWESOME AWESOME 😍 😍 @@@
3452,3,bad terrible bad late poor worst terrible ### ...
3453,3,TERRIBLE POOR LATE LATE BAD POOR AWFUL 😍
3454,4,awesome great fantastic awesome ... 😍 @@@
3455,2,awful bad late !!! LOL
3456,4,awesome good amazing amazing good awesome @@@ 😡
3457,3,late worst awful awful LOL
3458,5,good amazing amazing excellent great good ...
3459,3,AWFUL AWFUL LATE TERRIBLE WORST SUPER ... LOL
3460,5,good awesome great ### ...
3461,4,GOOD AWESOME FANTASTIC SUPER !!! 😍
3462,1,BAD WORST POOR ### ...
3463,4,amazing excellent great great excellent amazing ... 😡
3464,1,poor bad bad late late late 😍
3465,2,worst terrible worst !!! ... 😍
3466,2,poor poor late late bad !!! @@@ LOL
3467,2,late poor awful terrible worst ### !!! ###
3468,1,late terrible poor 😡 @@@
3469,1,poor worst worst poor worst worst bad SUPER !!! ###
3470,1,AWFUL LATE BAD AWFUL !!!
3471,2,terrible late poor awful !!!
3472,2,poor poor poor late !!! @@@
3473,1,bad bad bad bad poor late !!! ...
3474,5,AMAZING EXCELLENT EXCELLENT FANTASTIC GREAT 😍
3475,5,EXCELLENT FANTASTIC AWESOME EXCELLENT SUPER 😍 😡
3476,2,poor terrible late worst LOL 😍
3477,1,late poor poor late worst awful poor 😡 @@@ @@@
3478,1,poor poor poor poor !!!
3479,2,worst poor bad late 😡 😡 ###
3480,3,late bad late bad ###
3481,4,AMAZING FANTASTIC AWESOME SUPER SUPER
3482,1,terrible bad worst worst terrible bad poor ### 😡
3483,2,TERRIBLE WORST WORST BAD WORST BAD !!! SUPER
3484,3,LATE AWFUL AWFUL LATE TERRIBLE 😍 SUPER !!!
3485,3,POOR BAD WORST ###
3486,2,awful terrible bad !!!
3487,2,LATE POOR AWFUL WORST BAD BAD WORST ... SUPER
3488,4,excellent amazing excellent excellent @@@
3489,4,good awesome awesome awesome 😡 SUPER
3490,5,awesome good awesome good awesome amazing LOL
3491,5,FANTASTIC GOOD GREAT GREAT !!!
3492,3,AWFUL AWFUL LATE AWFUL POOR TERRIBLE POOR !!!
3493,4,excellent great awesome amazing good excellent amazing !!!
3494,4,great fantastic fantastic awesome 😡
3495,2,awful poor bad awful 😡
3496,3,LATE TERRIBLE POOR LATE SUPER 😍
3497,2,AWFUL WORST TERRIBLE 😍
3498,5,amazing awesome awesome excellent ### 😡
3499,1,worst poor terrible terrible 😡 😍
3500,3,bad late poor late late terrible 😡 !!!
3501,5,FANTASTIC GREAT GREAT AMAZING @@@ SUPER
3502,5,EXCELLENT GREAT FANTASTIC FANTASTIC AMAZING EXCELLENT AMAZING ... @@@
3503,1,awful terrible poor ... 😡
3504,2,terrible terrible awful poor 😍
3505,2,terrible late terrible worst late late ### ###
3506,1,BAD TERRIBLE AWFUL POOR POOR POOR SUPER
3507,3,AWFUL BAD POOR WORST 😡
3508,2,TERRIBLE AWFUL AWFUL !!!
3509,4,fantastic great good good @@@
3510,5,GOOD GOOD AWESOME 😍 @@@ @@@
3511,1,worst poor terrible bad poor poor 😍 ### @@@
3512,4,GOOD AMAZING AWESOME GOOD SUPER LOL
3513,5,good good excellent fantastic 😡 😍
3514,2,WORST WORST BAD ###
3515,1,awful bad worst awful ###
3516,1,WORST TERRIBLE LATE 😡 LOL
3517,4,AMAZING GREAT GOOD LOL
3518,2,AWFUL TERRIBLE WORST ### !!! 😡
3519,5,AWESOME FANTASTIC AWESOME GREAT GREAT EXCELLENT !!!
3520,1,late awful bad terrible worst awful worst @@@
3521,1,WORST AWFUL BAD ### @@@ ...
3522,5,EXCELLENT AWESOME FANTASTIC AMAZING GOOD SUPER ... 😍
3523,5,GREAT AMAZING AMAZING 😍 ### !!!
3524,2,poor bad late !!! 😡 SUPER
3525,2,AWFUL BAD LATE AWFUL ...
3526,4,great excellent amazing amazing great !!!
3527,4,GOOD EXCELLENT AWESOME LOL SUPER 😡
3528,3,bad late poor terrible bad bad awful ###
3529,1,TERRIBLE WORST TERRIBLE @@@
3530,1,poor terrible awful terrible worst bad ... LOL
3531,2,AWFUL LATE WORST LATE TERRIBLE LOL ###
3532,1,TERRIBLE TERRIBLE AWFUL ### @@@
3533,3,AWFUL POOR POOR AWFUL POOR 😍 @@@
3534,2,BAD BAD WORST AWFUL POOR WORST AWFUL ...
3535,4,GOOD GOOD AMAZING AWESOME EXCELLENT @@@ @@@ @@@
3536,2,awful worst terrible bad worst worst poor ### @@@ @@@
3537,1,worst bad late worst bad LOL SUPER ###
3538,5,excellent good amazing fantastic amazing LOL !!! SUPER
3539,3,TERRIBLE TERRIBLE BAD LATE ### LOL ...
3540,4,excellent awesome fantastic excellent !!!
3541,1,bad bad late bad late awful !!!
3542,1,LATE LATE WORST TERRIBLE AWFUL POOR BAD LOL
3543,2,TERRIBLE AWFUL BAD WORST WORST ###
3544,5,amazing amazing fantastic SUPER ... ...
3545,1,poor poor terrible worst LOL ...
3546,3,BAD LATE TERRIBLE 😡 ###
3547,1,poor worst terrible worst 😍 !!!
3548,5,awesome amazing awesome awesome !!!
3549,1,late poor awful terrible !!! ### LOL
3550,1,BAD LATE TERRIBLE BAD AWFUL WORST POOR LOL LOL ###
3551,1,bad bad terrible late awful worst bad ### !!! !!!
3552,5,GREAT AMAZING AWESOME GOOD @@@
3553,3,awful worst awful terrible ###
3554,5,good amazing good good great amazing fantastic @@@ !!! SUPER
3555,2,LATE POOR POOR ###
3556,4,GOOD GOOD AWESOME @@@
3557,4,amazing good excellent fantastic SUPER
3558,1,awful worst bad 😡
3559,5,AMAZING AWESOME GREAT AWESOME AMAZING 😡 @@@ 😍
3560,2,POOR POOR POOR LATE ...
3561,1,awful poor terrible late late 😡 ###
3562,3,LATE WORST TERRIBLE TERRIBLE POOR AWFUL WORST SUPER !!!
3563,2,WORST LATE POOR TERRIBLE 😡 !!!
3564,5,fantastic fantastic excellent great fantastic 😍 SUPER SUPER
3565,5,AWESOME FANTASTIC GREAT AWESOME AMAZING AMAZING AMAZING @@@ 😍
3566,3,AWFUL WORST TERRIBLE BAD POOR 😡 !!!
3567,2,awful worst bad late late bad 😍 SUPER ###
3568,2,poor poor bad ### !!!
3569,5,awesome excellent excellent fantastic LOL ###
3570,5,AWESOME GREAT EXCELLENT GOOD 😡
3571,5,great good awesome 😍 LOL
3572,5,excellent fantastic great fantastic !!! ### ###
3573,2,AWFUL BAD LATE ... 😡 😍
3574,4,amazing fantastic great fantastic 😡 ...
3575,5,excellent fantastic excellent awesome amazing great good SUPER LOL !!!
3576,3,BAD WORST TERRIBLE BAD WORST ### LOL
3577,5,AWESOME EXCELLENT GREAT FANTASTIC GOOD AWESOME GREAT !!!
3578,2,LATE POOR BAD BAD AWFUL ...
3579,2,terrible worst worst worst poor SUPER
3580,5,great awesome fantastic awesome fantastic awesome ...
3581,5,great amazing amazing great fantastic fantastic excellent 😡 😡 ...
3582,5,fantastic awesome good great 😍
3583,4,fantastic awesome good ### !!! ###
3584,2,AWFUL POOR TERRIBLE LOL ...
3585,5,amazing excellent good good awesome excellent ###
3586,1,LATE AWFUL POOR AWFUL AWFUL POOR TERRIBLE @@@ !!!
3587,4,GOOD AWESOME EXCELLENT SUPER @@@ ###
3588,4,awesome amazing amazing great excellent fantastic amazing !!! ... ###
3589,2,AWFUL POOR AWFUL LATE ### 😡
3590,4,excellent awesome great great awesome great !!! @@@
3591,3,WORST WORST POOR TERRIBLE POOR LATE POOR @@@ ### LOL
3592,5,fantastic amazing good excellent !!!
3593,2,AWFUL TERRIBLE WORST BAD ###
3594,4,amazing great excellent excellent good ...
3595,3,LATE POOR LATE AWFUL AWFUL AWFUL AWFUL ... 😍
3596,5,good great good ... ###
3597,2,AWFUL BAD WORST WORST LOL ###
3598,1,poor poor worst worst !!! ... 😡
3599,4,GREAT EXCELLENT GOOD FANTASTIC EXCELLENT ### ### ...
3600,2,awful late worst ###
3601,2,BAD TERRIBLE BAD AWFUL BAD WORST BAD LOL LOL
3602,1,worst awful poor terrible worst late poor ... 😡 😡
3603,1,WORST BAD AWFUL LATE LATE TERRIBLE WORST ### !!! SUPER
3604,4,FANTASTIC AWESOME AWESOME AWESOME GREAT FANTASTIC ###
3605,1,LATE AWFUL WORST AWFUL AWFUL TERRIBLE 😍 SUPER SUPER
3606,5,EXCELLENT FANTASTIC FANTASTIC GOOD EXCELLENT GREAT AMAZING SUPER
3607,1,TERRIBLE WORST WORST !!!
3608,3,late late bad awful late ### LOL
3609,4,awesome great awesome great great ### 😍
3610,4,FANTASTIC FANTASTIC GREAT AWESOME LOL LOL !!!
3611,4,fantastic awesome good awesome excellent fantastic awesome ... 😍 ...
3612,5,great excellent fantastic amazing great @@@ 😡 ###
3613,5,AMAZING GOOD GREAT 😡 @@@ SUPER
3614,3,LATE POOR POOR TERRIBLE BAD SUPER ### 😍
3615,3,AWFUL POOR BAD BAD AWFUL 😡 @@@ !!!
3616,3,BAD BAD AWFUL SUPER @@@ 😍
3617,1,terrible awful late poor awful terrible terrible 😍
3618,5,AWESOME AMAZING GREAT FANTASTIC 😍 😍 SUPER
3619,4,awesome great excellent fantastic amazing excellent awesome ... 😍 😍
3620,2,LATE TERRIBLE POOR BAD AWFUL TERRIBLE AWFUL SUPER
3621,3,poor awful worst worst 😍 😡 😡
3622,3,terrible worst awful late late bad SUPER
3623,5,EXCELLENT EXCELLENT GREAT AWESOME AWESOME EXCELLENT AWESOME !!! ... @@@
3624,3,poor poor late bad LOL
3625,3,late bad worst ### @@@ !!!
3626,3,POOR POOR POOR @@@ ### LOL
3627,3,terrible terrible worst poor worst SUPER 😍
3628,3,poor poor late late late awful worst 😍 @@@ !!!
3629,2,awful bad late bad ...
3630,2,poor poor awful ... LOL !!!
3631,1,WORST BAD BAD AWFUL SUPER ...
3632,1,late worst awful !!!
3633,1,terrible awful poor worst poor terrible @@@
3634,3,worst worst bad late late awful LOL SUPER 😍
3635,1,WORST LATE LATE WORST AWFUL LATE SUPER @@@ 😍
3636,4,GREAT GREAT AMAZING @@@
3637,5,GOOD AWESOME GREAT FANTASTIC EXCELLENT EXCELLENT LOL ...
3638,3,BAD LATE AWFUL POOR !!! SUPER
3639,5,GOOD GOOD EXCELLENT !!! ... @@@
3640,4,good good excellent fantastic LOL 😍 !!!
3641,3,bad worst awful worst awful bad !!! 😍
3642,5,GREAT FANTASTIC AMAZING ... !!!
3643,4,GOOD GOOD GOOD FANTASTIC FANTASTIC GOOD EXCELLENT 😍 ... ###
3644,2,AWFUL POOR AWFUL BAD POOR 😡 😡 ###
3645,5,good awesome amazing LOL LOL 😡
3646,2,poor awful poor awful late poor ... 😡 ###
3647,5,AWESOME FANTASTIC GREAT EXCELLENT GREAT AMAZING GOOD 😡 😍 ...
3648,4,AWESOME AWESOME AWESOME AMAZING AWESOME GREAT EXCELLENT ... ###
3649,3,TERRIBLE TERRIBLE LATE LATE ### @@@ 😡
3650,3,awful awful poor worst bad 😍 @@@
3651,1,AWFUL WORST AWFUL LATE @@@ 😍
3652,3,terrible worst terrible late late bad 😡 !!!
3653,5,AWESOME GOOD EXCELLENT ### ... !!!
3654,3,late worst late worst bad ### SUPER
3655,4,FANTASTIC FANTASTIC AMAZING AWESOME 😡 ### !!!
3656,1,TERRIBLE POOR BAD POOR ### 😡
3657,1,bad late awful awful poor poor SUPER @@@ @@@
3658,2,POOR WORST TERRIBLE TERRIBLE TERRIBLE ###
3659,2,terrible worst terrible SUPER !!! SUPER
3660,3,bad poor worst worst bad ### 😍 SUPER
3661,3,poor worst awful bad worst terrible terrible ... ###
3662,1,awful poor terrible poor @@@
3663,1,LATE LATE BAD TERRIBLE !!! 😡
3664,5,FANTASTIC FANTASTIC AWESOME GOOD FANTASTIC ###
3665,3,late terrible worst worst !!! SUPER
3666,5,awesome amazing awesome great amazing awesome LOL ### SUPER
3667,1,poor awful terrible bad bad worst @@@ ###
3668,1,TERRIBLE AWFUL POOR POOR AWFUL TERRIBLE BAD ... !!!
3669,5,AWESOME AWESOME AMAZING SUPER @@@ 😡
3670,5,great excellent excellent ... !!! SUPER
3671,4,GREAT FANTASTIC EXCELLENT 😡 SUPER !!!
3672,1,BAD WORST BAD WORST ### ### LOL
3673,4,EXCELLENT FANTASTIC GREAT !!! !!!
3674,2,terrible late worst poor ...
3675,2,bad terrible awful poor ... SUPER 😍
3676,2,terrible poor worst poor late terrible @@@ ...
3677,2,TERRIBLE TERRIBLE BAD POOR LATE LATE 😍
3678,2,late poor terrible bad late 😡 !!!
3679,4,AWESOME AWESOME FANTASTIC AMAZING GREAT LOL ### !!!
3680,3,TERRIBLE POOR TERRIBLE BAD !!! @@@ 😡
3681,3,BAD LATE AWFUL !!! ... LOL
3682,1,WORST WORST AWFUL 😍
3683,4,good good good amazing awesome fantastic SUPER
3684,5,excellent fantastic excellent !!! ... 😡
3685,5,AMAZING GOOD AMAZING AMAZING EXCELLENT EXCELLENT !!!
3686,4,FANTASTIC GREAT GREAT GOOD ### ...
3687,3,LATE LATE TERRIBLE TERRIBLE BAD AWFUL LOL
3688,3,terrible late late 😡 😡
3689,2,AWFUL TERRIBLE WORST BAD AWFUL LATE WORST 😍 ... ...
3690,4,AMAZING EXCELLENT FANTASTIC ### !!! 😍
3691,4,FANTASTIC AMAZING FANTASTIC AWESOME AMAZING GOOD GOOD 😡
3692,3,POOR WORST POOR LATE @@@
3693,3,worst terrible bad ###
3694,3,BAD TERRIBLE LATE @@@ 😍
3695,4,AMAZING EXCELLENT AMAZING FANTASTIC GOOD 😡
3696,2,POOR BAD AWFUL ... 😡
3697,2,WORST POOR TERRIBLE BAD LATE SUPER
3698,2,LATE TERRIBLE AWFUL TERRIBLE AWFUL 😡 😡
3699,2,TERRIBLE TERRIBLE TERRIBLE @@@
3700,3,BAD POOR TERRIBLE SUPER !!!
3701,5,great good fantastic excellent amazing fantastic LOL
3702,3,terrible terrible poor late awful 😡 😍
3703,5,amazing awesome good good excellent ### ### ...
3704,2,BAD BAD LATE TERRIBLE POOR POOR ...
3705,4,awesome good fantastic SUPER 😍 ...
3706,3,worst worst poor bad awful ...
3707,4,amazing amazing excellent great good awesome !!! !!!
3708,1,TERRIBLE TERRIBLE AWFUL AWFUL TERRIBLE TERRIBLE 😍 😍
3709,1,AWFUL TERRIBLE POOR POOR SUPER
3710,3,poor late awful SUPER
3711,5,great excellent fantastic amazing excellent fantastic great !!! @@@ !!!
3712,4,FANTASTIC AWESOME GREAT AWESOME @@@
3713,5,good fantastic amazing fantastic great great fantastic !!! ###
3714,4,fantastic fantastic good fantastic great fantastic excellent ...
3715,3,terrible awful worst late @@@
3716,1,LATE TERRIBLE BAD WORST AWFUL LATE BAD SUPER
3717,2,terrible terrible awful awful awful 😍
3718,2,worst awful bad LOL @@@
3719,5,excellent fantastic fantastic excellent awesome great SUPER LOL
3720,2,AWFUL AWFUL LATE ... SUPER
3721,3,poor poor awful terrible worst ### SUPER
3722,4,AMAZING AMAZING EXCELLENT FANTASTIC AWESOME AWESOME LOL
3723,4,EXCELLENT GREAT FANTASTIC LOL @@@ !!!
3724,5,good awesome excellent fantastic fantastic good !!!
3725,3,bad poor bad late ...
3726,1,BAD POOR LATE WORST WORST AWFUL AWFUL 😍
3727,4,great great excellent great excellent fantastic !!! @@@ @@@
3728,3,bad terrible awful bad awful terrible terrible 😡 SUPER 😡
3729,5,GREAT GREAT AWESOME AWESOME SUPER
3730,3,WORST POOR LATE LATE WORST WORST WORST !!! 😡
3731,5,good good fantastic LOL ### 😍
3732,5,amazing excellent fantastic @@@
3733,5,GOOD EXCELLENT FANTASTIC FANTASTIC GREAT AWESOME AMAZING 😡 LOL 😍
3734,3,poor late poor bad @@@ ...
3735,3,WORST LATE WORST BAD ###
3736,5,GREAT FANTASTIC EXCELLENT ###
3737,3,POOR AWFUL LATE LOL SUPER ...
3738,4,awesome good fantastic fantastic good excellent fantastic SUPER ###
3739,2,bad bad bad bad worst worst worst LOL @@@ !!!
3740,5,GOOD AWESOME FANTASTIC GOOD FANTASTIC 😍 !!! 😡
3741,5,awesome fantastic excellent great amazing good awesome 😍 SUPER
3742,1,WORST BAD BAD WORST WORST TERRIBLE TERRIBLE LOL !!!
3743,3,bad awful bad worst bad terrible !!! @@@ !!!
3744,5,fantastic great fantastic good ### SUPER
3745,4,amazing amazing great great amazing good excellent SUPER
3746,3,BAD WORST AWFUL SUPER 😡
3747,5,AMAZING GREAT EXCELLENT ###
3748,1,bad poor bad LOL !!!
3749,5,good awesome great great amazing great fantastic LOL
3750,2,late terrible poor bad awful poor ### !!! 😡
3751,5,GOOD GOOD GREAT GREAT EXCELLENT !!!
3752,1,TERRIBLE WORST WORST WORST @@@ ###
3753,2,terrible awful terrible terrible LOL SUPER ...
3754,2,WORST LATE POOR !!! 😍 @@@
3755,4,good amazing amazing LOL
3756,4,AMAZING AMAZING FANTASTIC GREAT 😍 SUPER ###
3757,2,BAD TERRIBLE AWFUL ### 😍 SUPER
3758,5,great fantastic great good fantastic LOL
3759,3,LATE WORST WORST BAD @@@ 😡 😡
3760,5,EXCELLENT AMAZING EXCELLENT 😍 LOL !!!
3761,3,BAD WORST TERRIBLE BAD ...
3762,3,worst late bad late worst late awful SUPER SUPER @@@
3763,5,good good awesome excellent amazing !!! 😍 !!!
3764,5,AMAZING GOOD AWESOME AWESOME EXCELLENT FANTASTIC AMAZING LOL
3765,2,TERRIBLE BAD LATE TERRIBLE TERRIBLE @@@ 😡
3766,3,WORST POOR WORST AWFUL ### SUPER 😍
3767,4,GOOD AMAZING GOOD EXCELLENT GOOD GOOD 😡 @@@
3768,1,bad poor late awful terrible 😍 SUPER LOL
3769,1,WORST LATE LATE TERRIBLE TERRIBLE LATE AWFUL !!!
3770,1,POOR WORST POOR WORST AWFUL POOR BAD 😍 LOL ...
3771,3,WORST LATE AWFUL LATE ... ... 😡
3772,3,terrible late bad worst terrible awful SUPER ... 😡
3773,3,late worst late poor late terrible !!! !!! ...
3774,5,amazing excellent good good fantastic great awesome @@@ @@@ LOL
3775,5,AMAZING FANTASTIC AMAZING EXCELLENT ... SUPER ...
3776,5,amazing excellent excellent fantastic ... 😡 SUPER
3777,5,EXCELLENT EXCELLENT EXCELLENT AWESOME GREAT GREAT GOOD @@@
3778,5,amazing amazing excellent great awesome amazing good !!! @@@ 😍
3779,2,WORST POOR BAD BAD 😍
3780,4,EXCELLENT GOOD FANTASTIC AMAZING EXCELLENT AMAZING EXCELLENT 😡 LOL LOL
3781,2,terrible poor poor 😍
3782,4,amazing fantastic amazing excellent amazing amazing fantastic ...
3783,2,AWFUL WORST LATE ### !!! ###
3784,4,EXCELLENT AWESOME AWESOME AWESOME AMAZING GREAT !!!
3785,5,AMAZING AWESOME EXCELLENT GREAT AWESOME 😍 @@@
3786,3,BAD AWFUL WORST ...
3787,1,LATE AWFUL WORST ...
3788,5,awesome fantastic great fantastic excellent 😍
3789,3,WORST WORST BAD AWFUL AWFUL 😡
3790,2,AWFUL AWFUL WORST LATE WORST 😍 ... 😍
3791,3,BAD LATE AWFUL TERRIBLE TERRIBLE AWFUL BAD 😡 SUPER
3792,4,amazing awesome great awesome fantastic excellent ### LOL
3793,2,POOR POOR POOR POOR TERRIBLE LATE 😍
3794,4,GREAT AMAZING FANTASTIC AMAZING GOOD AWESOME ### LOL
3795,3,LATE WORST AWFUL AWFUL AWFUL POOR SUPER 😍
3796,1,late terrible terrible bad SUPER ### ###
3797,4,amazing good good fantastic excellent excellent ### @@@
3798,4,fantastic fantastic fantastic ... 😍 @@@
3799,2,AWFUL POOR LATE 😡
3800,5,AWESOME FANTASTIC AWESOME EXCELLENT FANTASTIC @@@ 😍
3801,1,poor awful awful terrible terrible bad worst 😍 @@@ ###
3802,1,worst worst bad SUPER
3803,2,TERRIBLE WORST AWFUL POOR POOR POOR SUPER 😡
3804,3,worst awful worst awful bad late @@@
3805,2,POOR POOR POOR POOR BAD ### ###
3806,4,GOOD FANTASTIC AMAZING GREAT SUPER
3807,3,LATE AWFUL TERRIBLE TERRIBLE AWFUL POOR ### SUPER
3808,1,bad worst bad worst worst !!! 😍 !!!
3809,4,GREAT EXCELLENT AWESOME GREAT GREAT GREAT AWESOME ###
3810,5,awesome fantastic amazing awesome LOL ###
3811,2,POOR WORST POOR SUPER 😍
3812,5,EXCELLENT GOOD GREAT ... 😡
3813,4,excellent amazing fantastic great awesome ### SUPER
3814,4,great amazing amazing amazing awesome great good 😍 SUPER 😡
3815,1,LATE TERRIBLE TERRIBLE TERRIBLE AWFUL LATE ### LOL
3816,1,awful awful terrible awful worst late LOL ### SUPER
3817,5,fantastic awesome good 😍 😍 @@@
3818,5,great excellent good excellent fantastic excellent ###
3819,1,late poor terrible bad late bad terrible !!! ...
3820,4,AMAZING FANTASTIC AMAZING 😍
3821,4,EXCELLENT GREAT FANTASTIC GREAT AWESOME FANTASTIC EXCELLENT ### 😍
3822,2,LATE POOR WORST 😍 😍 !!!
3823,5,GREAT GOOD EXCELLENT GREAT AMAZING FANTASTIC GOOD !!! SUPER ...
3824,2,terrible worst terrible poor awful awful ### 😍
3825,2,worst awful worst late late awful late @@@ ###
3826,1,awful terrible worst terrible worst worst terrible SUPER
3827,3,poor late awful awful !!!
3828,4,good excellent awesome amazing ### 😡 LOL
3829,3,late awful terrible @@@ 😡
3830,2,late awful poor terrible bad 😍 ...
3831,5,awesome great excellent fantastic awesome awesome LOL LOL
3832,2,late bad worst awful bad terrible ... ... LOL
3833,2,LATE TERRIBLE AWFUL BAD 😡
3834,2,awful late worst terrible worst bad poor ### ### SUPER
3835,1,late awful poor ### @@@
3836,2,POOR TERRIBLE LATE BAD TERRIBLE POOR ###
3837,4,awesome awesome awesome amazing excellent LOL SUPER
3838,3,late awful late @@@ !!! ###
3839,5,fantastic good great fantastic good LOL 😍
3840,4,awesome good fantastic amazing LOL ... LOL
3841,4,AWESOME AWESOME AMAZING AMAZING GOOD ### ... ###
3842,1,AWFUL BAD WORST @@@ @@@
3843,3,awful poor worst worst terrible SUPER @@@
3844,2,late worst terrible awful terrible 😡 SUPER
3845,1,terrible late bad awful late @@@ LOL LOL
3846,2,TERRIBLE WORST TERRIBLE BAD AWFUL !!! 😍 😡
3847,4,AWESOME GREAT EXCELLENT FANTASTIC AWESOME AMAZING 😡 !!! 😍
3848,1,AWFUL TERRIBLE TERRIBLE POOR @@@ ...
3849,3,poor bad awful awful LOL LOL ###
3850,2,poor poor bad ...
3851,4,awesome amazing fantastic great ### !!!
3852,2,awful worst worst poor late terrible LOL ... !!!
3853,1,LATE LATE TERRIBLE TERRIBLE @@@ 😡 ###
3854,4,good good excellent excellent excellent awesome 😡
3855,4,great fantastic fantastic amazing 😍
3856,4,awesome great good fantastic fantastic awesome great !!! 😡
3857,3,POOR BAD WORST WORST WORST BAD SUPER !!! ...
3858,2,WORST LATE POOR BAD POOR LATE TERRIBLE @@@ 😍 ###
3859,2,terrible poor bad poor late @@@
3860,5,great fantastic good fantastic good 😍 😍 ...
3861,4,GOOD AMAZING EXCELLENT ### 😡
3862,2,BAD AWFUL LATE BAD ###
3863,1,awful terrible bad worst terrible @@@ SUPER LOL
3864,2,terrible late awful LOL SUPER
3865,5,AMAZING FANTASTIC EXCELLENT GOOD EXCELLENT SUPER SUPER @@@
3866,2,BAD WORST AWFUL POOR LATE !!!
3867,5,GREAT FANTASTIC EXCELLENT GREAT GOOD AMAZING FANTASTIC SUPER
3868,5,AWESOME EXCELLENT GREAT GREAT GOOD EXCELLENT EXCELLENT !!! 😡
3869,4,fantastic excellent good awesome amazing excellent fantastic ...
3870,1,LATE LATE BAD WORST LATE SUPER ###
